Assigned to,animation_url,image,Moto Name,Top Chassis,Side Cart,Pattern,Color,Number Plate,Top Chassis is Correct?,Side Cart in Metadata is Correct?,Pattern # is Correct?,Color # is Correct?,Number Plate is Correct?,Any Other Animation Issues?,Any Other Image Issues?
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_X1NQLCYSTZYB0.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_X1NQLCYSTZYB0.jpeg,Moto,Exotic,None,Pattern 6,Color 1,WW-027,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_WG48US2X0JT1L.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_WG48US2X0JT1L.jpeg,Moto,Exotic,None,Pattern 4,Color 5,WW-028,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_FGQ6XDS2VOU1L.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_FGQ6XDS2VOU1L.jpeg,Moto,Exotic,None,Pattern 4,Color 1,WW-029,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_WODAMO5T1Y5JH.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_WODAMO5T1Y5JH.jpeg,Moto,Exotic,Side Cart,Pattern 7,Color 0,WW-030,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_K4CNEHP0IAKVT.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_K4CNEHP0IAKVT.jpeg,Moto,Exotic,None,Pattern 1,Color 8,WW-031,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_3CLDEDFEI0PQB.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_3CLDEDFEI0PQB.jpeg,Moto,Exotic,Side Cart,Pattern 1,Color 5,WW-032,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_NQ9208OECMS8J.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_NQ9208OECMS8J.jpeg,Moto,Exotic,None,Pattern 3,Color 5,WW-033,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_FFU5KEYVRP5ZF.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_FFU5KEYVRP5ZF.jpeg,Moto,Exotic,None,Pattern 1,Color 5,WW-034,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_DSHDRTDWXOGX0.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_DSHDRTDWXOGX0.jpeg,Moto,Exotic,None,Pattern 5,Color 1,WW-035,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_9NP0W65290UMJ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_9NP0W65290UMJ.jpeg,Moto,Exotic,Side Cart,Pattern 1,Color 3,WW-036,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_V59J4475L0G0D.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_V59J4475L0G0D.jpeg,Moto,Exotic,None,Pattern 6,Color 4,WW-037,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_IM531JBPWOGVZ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_IM531JBPWOGVZ.jpeg,Moto,Exotic,None,Pattern 2,Color 0,WW-038,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_4NAFIQVCN150B.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_4NAFIQVCN150B.jpeg,Moto,Exotic,None,Pattern 9,Color 0,WW-039,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_5AN0SVMEA85VV.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_5AN0SVMEA85VV.jpeg,Moto,Exotic,None,Pattern 6,Color 2,WW-040,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_HLJ830D7R1S66.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_HLJ830D7R1S66.jpeg,Moto,Exotic,Side Cart,Pattern 6,Color 0,WW-041,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_JBWFVIJDR3K0T.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_JBWFVIJDR3K0T.jpeg,Moto,Exotic,Side Cart,Pattern 3,Color 6,WW-042,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_INVRFKVS4STYC.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_INVRFKVS4STYC.jpeg,Moto,Exotic,None,Pattern 4,Color 5,WW-043,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_63GXMOEXLH5H6.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_63GXMOEXLH5H6.jpeg,Moto,Exotic,Side Cart,Pattern 1,Color 0,WW-044,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_F04JUCTXKHTFJ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_F04JUCTXKHTFJ.jpeg,Moto,Exotic,None,Pattern 3,Color 9,WW-045,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_X10KROO72D3OF.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_X10KROO72D3OF.jpeg,Moto,Exotic,Side Cart,Pattern 1,Color 6,WW-046,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_51Q3LPPTSOGRQ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_51Q3LPPTSOGRQ.jpeg,Moto,Exotic,None,Pattern 0,Color 0,WW-047,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_HHL1ABJS8U7UA.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_HHL1ABJS8U7UA.jpeg,Moto,Exotic,None,Pattern 7,Color 0,WW-048,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_7QA7BYSBANH5W.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_7QA7BYSBANH5W.jpeg,Moto,Exotic,None,Pattern 8,Color 3,WW-049,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_8MGNPWQ4Q0VJ3.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_8MGNPWQ4Q0VJ3.jpeg,Moto,Exotic,None,Pattern 1,Color 1,WW-050,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_AAXP7C2Q9GOC2.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_AAXP7C2Q9GOC2.jpeg,Moto,Exotic,None,Pattern 0,Color 1,WW-051,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_UJSE0OK61VVU4.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_UJSE0OK61VVU4.jpeg,Moto,Exotic,None,Pattern 3,Color 4,WW-052,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_088LZV0OL21CQ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_088LZV0OL21CQ.jpeg,Moto,Exotic,None,Pattern 6,Color 5,WW-053,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_GK6NAZ5SS2UX3.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_GK6NAZ5SS2UX3.jpeg,Moto,Exotic,Side Cart,Pattern 5,Color 1,WW-054,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_Y2640WVD0299G.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_Y2640WVD0299G.jpeg,Moto,Exotic,None,Pattern 5,Color 3,WW-055,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_9D3VN02XJDMP4.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_9D3VN02XJDMP4.jpeg,Moto,Exotic,None,Pattern 8,Color 7,WW-056,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_FS9041PFWN5X4.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_FS9041PFWN5X4.jpeg,Moto,Exotic,None,Pattern 0,Color 0,WW-057,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_D1IQ1A79JDD3F.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_D1IQ1A79JDD3F.jpeg,Moto,Exotic,None,Pattern 0,Color 0,WW-058,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_IDCY8JUHS9DVU.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_IDCY8JUHS9DVU.jpeg,Moto,Exotic,None,Pattern 6,Color 0,WW-059,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_84JXNBVOLVNT6.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_84JXNBVOLVNT6.jpeg,Moto,Exotic,None,Pattern 5,Color 8,WW-060,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_A6VLCOICWE6E5.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_A6VLCOICWE6E5.jpeg,Moto,Exotic,None,Pattern 0,Color 6,WW-061,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_JC3H3ZGBOF51Z.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_JC3H3ZGBOF51Z.jpeg,Moto,Exotic,Side Cart,Pattern 3,Color 1,WW-062,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_4Z80OG896OIKK.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_4Z80OG896OIKK.jpeg,Moto,Exotic,None,Pattern 2,Color 0,WW-063,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_ZU08VUAV7I25Y.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_ZU08VUAV7I25Y.jpeg,Moto,Exotic,None,Pattern 7,Color 0,WW-064,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_3GQJFK0VLFXU8.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_3GQJFK0VLFXU8.jpeg,Moto,Exotic,None,Pattern 2,Color 1,WW-065,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_T2LGBXC58MQKG.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_T2LGBXC58MQKG.jpeg,Moto,Exotic,None,Pattern 9,Color 4,WW-066,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_MTQ29WHG8E98J.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_MTQ29WHG8E98J.jpeg,Moto,Exotic,None,Pattern 3,Color 1,WW-067,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_LF7VS5FSQQH4P.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_LF7VS5FSQQH4P.jpeg,Moto,Exotic,None,Pattern 3,Color 8,WW-068,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_IUGSO7TS53P36.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_IUGSO7TS53P36.jpeg,Moto,Exotic,None,Pattern 0,Color 3,WW-069,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_8ON5YBDWBL4WP.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_8ON5YBDWBL4WP.jpeg,Moto,Exotic,None,Pattern 2,Color 0,WW-070,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_I9SMMCSH3MTNI.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_I9SMMCSH3MTNI.jpeg,Moto,Exotic,None,Pattern 3,Color 4,WW-071,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_2L1MUJVMAM7HZ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_2L1MUJVMAM7HZ.jpeg,Moto,Exotic,None,Pattern 6,Color 2,WW-072,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_E9THNB5LL5P8Y.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_E9THNB5LL5P8Y.jpeg,Moto,Exotic,None,Pattern 0,Color 1,WW-073,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_RCAXCH4ZNSAC9.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_RCAXCH4ZNSAC9.jpeg,Moto,Exotic,None,Pattern 0,Color 5,WW-074,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_BHT55TDX8Y5D2.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_BHT55TDX8Y5D2.jpeg,Moto,Exotic,None,Pattern 0,Color 5,WW-075,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_ZSAT3LNLILBSD.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_ZSAT3LNLILBSD.jpeg,Moto,Exotic,None,Pattern 1,Color 2,WW-076,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_IKPNZ788GDLWI.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_IKPNZ788GDLWI.jpeg,Moto,Exotic,None,Pattern 1,Color 6,WW-077,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_4PMNPA8EH1CPX.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_4PMNPA8EH1CPX.jpeg,Moto,Exotic,None,Pattern 4,Color 2,WW-078,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_IAXR9SU5Z8ML8.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_IAXR9SU5Z8ML8.jpeg,Moto,Exotic,None,Pattern 2,Color 0,WW-079,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_34TPUC142RH6V.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_34TPUC142RH6V.jpeg,Moto,Exotic,None,Pattern 0,Color 4,WW-080,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_ANU00TTGTVC1M.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_ANU00TTGTVC1M.jpeg,Moto,Exotic,None,Pattern 8,Color 1,WW-081,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_TR7XIHQ6XOGPT.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_TR7XIHQ6XOGPT.jpeg,Moto,Exotic,None,Pattern 9,Color 4,WW-082,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_HT0FI2EJMXJ7V.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_HT0FI2EJMXJ7V.jpeg,Moto,Exotic,None,Pattern 0,Color 12,WW-083,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_M92CMHW9SXG0F.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_M92CMHW9SXG0F.jpeg,Moto,Exotic,None,Pattern 6,Color 5,WW-084,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_R9K2BSW0N8L6H.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_R9K2BSW0N8L6H.jpeg,Moto,Exotic,Side Cart,Pattern 7,Color 2,WW-085,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_5ZNJPOXCK4AMT.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_5ZNJPOXCK4AMT.jpeg,Moto,Exotic,None,Pattern 0,Color 3,WW-086,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_LEECY9LFI0BAA.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_LEECY9LFI0BAA.jpeg,Moto,Exotic,None,Pattern 1,Color 0,WW-087,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_LDZ75BJFS8TZ2.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_LDZ75BJFS8TZ2.jpeg,Moto,Exotic,Side Cart,Pattern 4,Color 0,WW-088,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_IJ8Y67ER05D2R.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_IJ8Y67ER05D2R.jpeg,Moto,Exotic,None,Pattern 9,Color 3,WW-089,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_KEUIFHDVIIDSJ.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_KEUIFHDVIIDSJ.jpeg,Moto,Exotic,None,Pattern 0,Color 2,WW-090,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_NSW8GJ7BRGUZ6.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_NSW8GJ7BRGUZ6.jpeg,Moto,Exotic,Side Cart,Pattern 4,Color 0,WW-091,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_50YSTYRY93IN7.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_50YSTYRY93IN7.jpeg,Moto,Exotic,None,Pattern 4,Color 8,WW-092,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_RR0FGZWAH3F1G.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_RR0FGZWAH3F1G.jpeg,Moto,Exotic,None,Pattern 2,Color 0,WW-093,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_99L691CMX2PH9.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_99L691CMX2PH9.jpeg,Moto,Exotic,None,Pattern 0,Color 2,WW-094,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_WVALR99E8B7ZY.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_WVALR99E8B7ZY.jpeg,Moto,Exotic,None,Pattern 9,Color 1,WW-095,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_5TK5BOMBQFJTN.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_5TK5BOMBQFJTN.jpeg,Moto,Exotic,None,Pattern 1,Color 1,WW-096,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_A5EQ3XCCBLL5Y.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_A5EQ3XCCBLL5Y.jpeg,Moto,Exotic,None,Pattern 7,Color 0,WW-097,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_3Q1R5IQBO9VES.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_3Q1R5IQBO9VES.jpeg,Moto,Exotic,None,Pattern 5,Color 3,WW-098,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_0TO6EDS1NSLSI.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_0TO6EDS1NSLSI.jpeg,Moto,Exotic,None,Pattern 3,Color 3,WW-099,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_Q62WSCXMI8IM1.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_Q62WSCXMI8IM1.jpeg,Moto,Exotic,None,Pattern 4,Color 4,WW-100,,,,,,,
Lotene,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Videos/Moto_KWOQT89VCE8U3.mp4,https://wilder-moto-testing.s3.eu-central-1.amazonaws.com/Folder1/Moto_KWOQT89VCE8U3.jpeg,Moto,Exotic,Side Cart,Pattern 7,Color 0,WW-101,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
